NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
GOBP_NETRIN_ACTIVATED_SIGNALING_PATHWAY	10		Rejected!	
GOBP_REELIN_MEDIATED_SIGNALING_PATHWAY	8		Rejected!	
GOBP_APOLIPOPROTEIN_A_I_MEDIATED_SIGNALING_PATHWAY	7		Rejected!	
GOBP_NON_CANONICAL_WNT_SIGNALING_PATHWAY_VIA_MAPK_CASCADE	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_CHEMOTAXIS_BY_VEGF_ACTIVATED_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	5		Rejected!	
GOBP_SIGNAL_TRANSDUCTION_IN_ABSENCE_OF_LIGAND	66	55		
GOBP_NIK_NF_KAPPAB_SIGNALING	144	110		
GOBP_COLLAGEN_ACTIVATED_TYROSINE_KINASE_RECEPTOR_SIGNALING_PATHWAY	12		Rejected!	
GOBP_COLLAGEN_ACTIVATED_SIGNALING_PATHWAY	17		Rejected!	
GOBP_P38MAPK_CASCADE	58	49		
GOBP_PEPTIDYL_TYROSINE_AUTOPHOSPHORYLATION	21	19		
GOBP_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_SIGNALING_PATHWAY	50	36		
GOBP_POSITIVE_REGULATION_OF_CELL_MIGRATION_BY_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_SIGNALING_PATHWAY	8		Rejected!	
GOBP_NODAL_SIGNALING_PATHWAY	20		Rejected!	
GOBP_FC_RECEPTOR_SIGNALING_PATHWAY	52	48		
GOBP_FC_GAMMA_RECEPTOR_SIGNALING_PATHWAY	30	29		
GOBP_FC_EPSILON_RECEPTOR_SIGNALING_PATHWAY	24	22		
GOBP_INTERLEUKIN_2_MEDIATED_SIGNALING_PATHWAY	6		Rejected!	
GOBP_ERBB_SIGNALING_PATHWAY	122	103		
GOBP_ERBB2_SIGNALING_PATHWAY	7		Rejected!	
GOBP_MACROPHAGE_COLONY_STIMULATING_FACTOR_SIGNALING_PATHWAY	7		Rejected!	
GOBP_CHEMOKINE_C_X_C_MOTIF_LIGAND_12_SIGNALING_PATHWAY	6		Rejected!	
GOBP_THROMBOPOIETIN_MEDIATED_SIGNALING_PATHWAY	5		Rejected!	
GOBP_ONCOSTATIN_M_MEDIATED_SIGNALING_PATHWAY	7		Rejected!	
GOBP_ANGIOTENSIN_ACTIVATED_SIGNALING_PATHWAY	14		Rejected!	
GOBP_SOMATOSTATIN_RECEPTOR_SIGNALING_PATHWAY	5		Rejected!	
GOBP_CANNABINOID_SIGNALING_PATHWAY	9		Rejected!	
GOBP_NEUROTROPHIN_SIGNALING_PATHWAY	37	25		
GOBP_NERVE_GROWTH_FACTOR_SIGNALING_PATHWAY	12		Rejected!	
GOBP_BILE_ACID_SIGNALING_PATHWAY	12		Rejected!	
GOBP_TORC1_SIGNALING	50	48		
GOBP_TORC2_SIGNALING	13		Rejected!	
GOBP_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY_IN_RESPONSE_TO_VIRUS	35	32		
GOBP_RIG_I_SIGNALING_PATHWAY	28	26		
GOBP_MDA_5_SIGNALING_PATHWAY	11		Rejected!	
GOBP_REGULATION_OF_VIRAL_INDUCED_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	24	21		
GOBP_NEGATIVE_REGULATION_OF_VIRAL_INDUCED_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	11		Rejected!	
GOBP_REGULATION_OF_MDA_5_SIGNALING_PATHWAY	7		Rejected!	
GOBP_REGULATION_OF_RIG_I_SIGNALING_PATHWAY	20	18		
GOBP_NEGATIVE_REGULATION_OF_RIG_I_SIGNALING_PATHWAY	8		Rejected!	
GOBP_MEMBRANE_FUSION_INVOLVED_IN_VIRAL_ENTRY_INTO_HOST_CELL	5		Rejected!	
GOBP_SINGLE_STRANDED_VIRAL_RNA_REPLICATION_VIA_DOUBLE_STRANDED_DNA_INTERMEDIATE	20		Rejected!	
GOBP_VIRAL_RNA_GENOME_REPLICATION	36	28		
GOBP_ESTABLISHMENT_OF_MITOTIC_SPINDLE_LOCALIZATION	35	29		
GOBP_GROWTH	950		Rejected!	
GOBP_REGULATION_OF_GROWTH	663	489		
GOBP_REGULATION_OF_GROWTH_RATE	5		Rejected!	
GOBP_LOCOMOTION	1921		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_LOCOMOTION	396	251		
GOBP_REGULATION_OF_MULTICELLULAR_ORGANISM_GROWTH	64	47		
GOBP_NEGATIVE_REGULATION_OF_MULTICELLULAR_ORGANISM_GROWTH	11		Rejected!	
GOBP_EMBRYONIC_CLEAVAGE	8		Rejected!	
GOBP_POSITIVE_REGULATION_OF_LOCOMOTION	598	449		
GOBP_POSITIVE_REGULATION_OF_MULTICELLULAR_ORGANISM_GROWTH	30	18		
GOBP_POSITIVE_REGULATION_OF_EMBRYONIC_DEVELOPMENT	23	18		
GOBP_REGULATION_OF_MEIOTIC_NUCLEAR_DIVISION	32	21		
GOBP_REGULATION_OF_GENE_EXPRESSION_EPIGENETIC	141	117		
GOBP_SNRNA_MODIFICATION	7		Rejected!	
GOBP_RNA_MEDIATED_GENE_SILENCING_BY_INHIBITION_OF_TRANSLATION	92	15		
GOBP_REGULATION_OF_DEVELOPMENT_HETEROCHRONIC	8		Rejected!	
GOBP_REGULATION_OF_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	38	24		
GOBP_NEGATIVE_REGULATION_OF_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	24	15		
GOBP_DNA_ENDOREDUPLICATION	5		Rejected!	
GOBP_PROTEIN_REFOLDING	22	20		
GOBP_FLUID_TRANSPORT	33	18		
GOBP_EPITHELIAL_FLUID_TRANSPORT	10		Rejected!	
GOBP_OLFACTORY_BEHAVIOR	9		Rejected!	
GOBP_WOUND_HEALING	431	323		
GOBP_GLIOGENESIS	291	202		
GOBP_REGULATION_OF_CATECHOLAMINE_METABOLIC_PROCESS	20		Rejected!	
GOBP_INTRACILIARY_TRANSPORT	39	35		
GOBP_CELL_MIGRATION_INVOLVED_IN_GASTRULATION	15		Rejected!	
GOBP_T_HELPER_1_TYPE_IMMUNE_RESPONSE	45	43		
GOBP_TYPE_2_IMMUNE_RESPONSE	37	33		
GOBP_T_CELL_PROLIFERATION	205	166		
GOBP_B_CELL_PROLIFERATION	100	74		
GOBP_POSITIVE_REGULATION_OF_T_CELL_PROLIFERATION	103	79		
GOBP_POSITIVE_REGULATION_OF_ACTIVATED_T_CELL_PROLIFERATION	28	21		
GOBP_T_CELL_ACTIVATION	507	409		
GOBP_B_CELL_ACTIVATION	329	227		
GOBP_MACROPHAGE_ACTIVATION	106	81		
GOBP_MONOCYTE_ACTIVATION	14		Rejected!	
GOBP_ENDOTHELIAL_CELL_ACTIVATION	11		Rejected!	
GOBP_REGULATION_OF_CELL_POPULATION_PROLIFERATION	1745		Rejected!	
GOBP_REGULATION_OF_T_CELL_PROLIFERATION	174	136		
GOBP_NEGATIVE_REGULATION_OF_T_CELL_PROLIFERATION	68	50		
GOBP_NEUROTRANSMITTER_METABOLIC_PROCESS	28		Rejected!	
GOBP_NEUROTRANSMITTER_CATABOLIC_PROCESS	11		Rejected!	
GOBP_NEUROTRANSMITTER_BIOSYNTHETIC_PROCESS	14		Rejected!	
GOBP_MEIOTIC_DNA_DOUBLE_STRAND_BREAK_FORMATION	7		Rejected!	
GOBP_RETROGRADE_TRANSPORT_ENDOSOME_TO_GOLGI	95	85		
GOBP_STRAND_INVASION	6		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_GLUCOSE_STARVATION	50	46		
GOBP_LIPOPROTEIN_METABOLIC_PROCESS	140	116		
GOBP_LIPOPROTEIN_BIOSYNTHETIC_PROCESS	101	90		
GOBP_LIPOPROTEIN_CATABOLIC_PROCESS	16		Rejected!	
GOBP_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS	395	352		
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS	124	108		
GOBP_XENOBIOTIC_CATABOLIC_PROCESS	25		Rejected!	
GOBP_CELLULAR_KETONE_METABOLIC_PROCESS	211	146		
GOBP_KETONE_BIOSYNTHETIC_PROCESS	43	33		
GOBP_KETONE_CATABOLIC_PROCESS	14		Rejected!	
GOBP_CELLULAR_MODIFIED_AMINO_ACID_CATABOLIC_PROCESS	33	18		
GOBP_RESPONSE_TO_COCAINE	47	25		
GOBP_TISSUE_REGENERATION	72	44		
GOBP_ESTABLISHMENT_OF_PLANAR_POLARITY_OF_EMBRYONIC_EPITHELIUM	16		Rejected!	
GOBP_RIBOSOME_BIOGENESIS	303	286		
GOBP_RIBOSOME_ASSEMBLY	62	56		
GOBP_MATURE_RIBOSOME_ASSEMBLY	5		Rejected!	
GOBP_DNA_PROTECTION	7		Rejected!	
GOBP_PROTECTION_FROM_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	6		Rejected!	
GOBP_RIBOSOMAL_LARGE_SUBUNIT_BIOGENESIS	72	68		
GOBP_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS	73	71		
GOBP_ERROR_PRONE_TRANSLESION_SYNTHESIS	10		Rejected!	
GOBP_PURINE_NUCLEOSIDE_METABOLIC_PROCESS	27	22		
GOBP_MOLTING_CYCLE	114	68		
GOBP_REGULATION_OF_FATTY_ACID_BIOSYNTHETIC_PROCESS	49	31		
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_IMPORT_INTO_NUCLEUS	14		Rejected!	
GOBP_VASOCONSTRICTION	82	48		
GOBP_VASODILATION	48	30		
GOBP_NEGATIVE_REGULATION_OF_PHOSPHORYLATION	383	311		
GOBP_TAXIS	619	431		
GOBP_KERATAN_SULFATE_METABOLIC_PROCESS	18	15		
GOBP_VITAMIN_D_METABOLIC_PROCESS	20		Rejected!	
GOBP_FAT_SOLUBLE_VITAMIN_BIOSYNTHETIC_PROCESS	13		Rejected!	
GOBP_FAT_SOLUBLE_VITAMIN_CATABOLIC_PROCESS	13		Rejected!	
GOBP_WATER_SOLUBLE_VITAMIN_BIOSYNTHETIC_PROCESS	7		Rejected!	
GOBP_VITAMIN_D_BIOSYNTHETIC_PROCESS	10		Rejected!	
GOBP_VITAMIN_K_METABOLIC_PROCESS	8		Rejected!	
GOBP_REGULATION_OF_MEMBRANE_POTENTIAL	425	231		
GOBP_CELLULAR_MODIFIED_AMINO_ACID_BIOSYNTHETIC_PROCESS	46	35		
GOBP_THYROID_HORMONE_METABOLIC_PROCESS	27		Rejected!	
GOBP_CRISTAE_FORMATION	16	16		
GOBP_NOREPINEPHRINE_METABOLIC_PROCESS	15		Rejected!	
GOBP_DOPAMINE_BIOSYNTHETIC_PROCESS	12		Rejected!	
GOBP_DOPAMINE_METABOLIC_PROCESS	42	21		
GOBP_NOREPINEPHRINE_BIOSYNTHETIC_PROCESS	8		Rejected!	
GOBP_SEROTONIN_METABOLIC_PROCESS	11		Rejected!	
GOBP_INDOLE_CONTAINING_COMPOUND_METABOLIC_PROCESS	25		Rejected!	
GOBP_INDOLE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	6		Rejected!	
GOBP_ETHANOLAMINE_CONTAINING_COMPOUND_METABOLIC_PROCESS	8		Rejected!	
GOBP_PIGMENT_METABOLIC_PROCESS	89	71		
GOBP_HORMONE_METABOLIC_PROCESS	230	125		
GOBP_HORMONE_BIOSYNTHETIC_PROCESS	65	36		
GOBP_HORMONE_CATABOLIC_PROCESS	11		Rejected!	
GOBP_PROGESTERONE_METABOLIC_PROCESS	16		Rejected!	
GOBP_PURINE_NUCLEOSIDE_BIOSYNTHETIC_PROCESS	11		Rejected!	
GOBP_RIBONUCLEOSIDE_CATABOLIC_PROCESS	20		Rejected!	
GOBP_PHOTORECEPTOR_CELL_DEVELOPMENT	49	25		
GOBP_EYE_PHOTORECEPTOR_CELL_DEVELOPMENT	35	17		
GOBP_EAR_MORPHOGENESIS	123	62		
GOBP_INNER_EAR_MORPHOGENESIS	103	50		
GOBP_OUTER_EAR_MORPHOGENESIS	7		Rejected!	
GOBP_MIDDLE_EAR_MORPHOGENESIS	20		Rejected!	
GOBP_ODONTOGENESIS_OF_DENTIN_CONTAINING_TOOTH	90	44		
GOBP_ODONTOGENESIS	130	71		
GOBP_REGULATION_OF_ODONTOGENESIS	17		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ODONTOGENESIS	5		Rejected!	
GOBP_REGULATION_OF_ODONTOGENESIS_OF_DENTIN_CONTAINING_TOOTH	11		Rejected!	
GOBP_MECHANORECEPTOR_DIFFERENTIATION	65	36		
GOBP_INNER_EAR_AUDITORY_RECEPTOR_CELL_DIFFERENTIATION	39	22		
GOBP_GAMMA_DELTA_T_CELL_DIFFERENTIATION	13		Rejected!	
GOBP_DETECTION_OF_BACTERIAL_LIPOPROTEIN	5		Rejected!	
GOBP_SERINE_PHOSPHORYLATION_OF_STAT_PROTEIN	27		Rejected!	
GOBP_POSITIVE_REGULATION_OF_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN	68	43		
GOBP_NEGATIVE_REGULATION_OF_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN	16		Rejected!	
GOBP_BENZENE_CONTAINING_COMPOUND_METABOLIC_PROCESS	27	16		
GOBP_HYPEROSMOTIC_SALINITY_RESPONSE	13		Rejected!	
GOBP_HEMOGLOBIN_BIOSYNTHETIC_PROCESS	13		Rejected!	
GOBP_RESPONSE_TO_HYDROGEN_PEROXIDE	128	111		
GOBP_NEURON_MATURATION	45	32		
GOBP_SUPEROXIDE_ANION_GENERATION	43	30		
GOBP_PTERIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS	36	27		
GOBP_PTERIDINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	15		Rejected!	
GOBP_RETINOL_METABOLIC_PROCESS	51	27		
GOBP_RETINOIC_ACID_METABOLIC_PROCESS	34		Rejected!	
GOBP_RETINAL_METABOLIC_PROCESS	19		Rejected!	
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I	8		Rejected!	
GOBP_HOMEOSTATIC_PROCESS	1810		Rejected!	
GOBP_RESPONSE_TO_STARVATION	196	156		
GOBP_FEAR_RESPONSE	38	18		
GOBP_REGULATION_OF_HAIR_CYCLE	28	17		
GOBP_ANAGEN	5		Rejected!	
GOBP_REGULATION_OF_CELL_FATE_SPECIFICATION	13		Rejected!	
GOBP_REGULATION_OF_MESODERMAL_CELL_FATE_SPECIFICATION	5		Rejected!	
GOBP_RETINAL_CONE_CELL_DIFFERENTIATION	11		Rejected!	
GOBP_MUSCLE_CELL_DIFFERENTIATION	389	270		
GOBP_MUSCLE_CELL_FATE_COMMITMENT	20		Rejected!	
GOBP_OVULATION_CYCLE	71	44		
GOBP_SPERM_EJACULATION	6		Rejected!	
GOBP_THIAMINE_CONTAINING_COMPOUND_METABOLIC_PROCESS	7		Rejected!	
GOBP_FLAVIN_CONTAINING_COMPOUND_METABOLIC_PROCESS	6		Rejected!	
GOBP_FIBRINOLYSIS	24		Rejected!	
GOBP_EMBRYONIC_DIGIT_MORPHOGENESIS	58	37		
GOBP_DEFENSE_RESPONSE_TO_BACTERIUM	361	161		
GOBP_HYDROGEN_PEROXIDE_METABOLIC_PROCESS	55	34		
GOBP_HYDROGEN_PEROXIDE_CATABOLIC_PROCESS	30		Rejected!	
GOBP_CIRCADIAN_SLEEP_WAKE_CYCLE	23		Rejected!	
GOBP_CIRCADIAN_SLEEP_WAKE_CYCLE_REM_SLEEP	5		Rejected!	
GOBP_CIRCADIAN_SLEEP_WAKE_CYCLE_NON_REM_SLEEP	6		Rejected!	
GOBP_REGULATION_OF_CIRCADIAN_SLEEP_WAKE_CYCLE	19		Rejected!	
GOBP_REGULATION_OF_CIRCADIAN_RHYTHM	117	87		
GOBP_POSITIVE_REGULATION_OF_CIRCADIAN_RHYTHM	17		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CIRCADIAN_RHYTHM	14		Rejected!	
GOBP_EATING_BEHAVIOR	39	16		
GOBP_DRINKING_BEHAVIOR	12		Rejected!	
GOBP_LONG_CHAIN_FATTY_ACID_CATABOLIC_PROCESS	5		Rejected!	
GOBP_LONG_CHAIN_FATTY_ACID_BIOSYNTHETIC_PROCESS	29	19		
GOBP_VERY_LONG_CHAIN_FATTY_ACID_CATABOLIC_PROCESS	7		Rejected!	
GOBP_REGULATION_OF_SULFUR_METABOLIC_PROCESS	11		Rejected!	
GOBP_NUCLEOSOME_MOBILIZATION	21	21		
GOBP_SIGNAL_TRANSDUCTION_IN_RESPONSE_TO_DNA_DAMAGE	174	163		
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE_BY_P53_CLASS_MEDIATOR	43	40		
GOBP_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_RESULTING_IN_TRANSCRIPTION	18	16		
GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT	92	83		
GOBP_MITOCHONDRIAL_ATP_SYNTHESIS_COUPLED_PROTON_TRANSPORT	19	17		
GOBP_TRNA_3_END_PROCESSING	8		Rejected!	
GOBP_NUCLEOLAR_LARGE_RRNA_TRANSCRIPTION_BY_RNA_POLYMERASE_I	18	18		
GOBP_5S_CLASS_RRNA_TRANSCRIPTION_BY_RNA_POLYMERASE_III	6		Rejected!	
GOBP_SNRNA_TRANSCRIPTION_BY_RNA_POLYMERASE_II	16		Rejected!	
GOBP_SNRNA_TRANSCRIPTION_BY_RNA_POLYMERASE_III	8		Rejected!	
GOBP_VITAMIN_B6_METABOLIC_PROCESS	5		Rejected!	
GOBP_AMIDE_TRANSPORT	290	191		
GOBP_XENOBIOTIC_TRANSPORT	47	25		
GOBP_TRIPEPTIDE_TRANSPORT	9		Rejected!	
GOBP_D_AMINO_ACID_TRANSPORT	7		Rejected!	
GOBP_ACTIVATION_OF_JANUS_KINASE_ACTIVITY	15		Rejected!	
GOBP_AMYLOID_PRECURSOR_PROTEIN_METABOLIC_PROCESS	95	62		
GOBP_AMYLOID_PRECURSOR_PROTEIN_BIOSYNTHETIC_PROCESS	28		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_AMYLOID_PRECURSOR_PROTEIN_BIOSYNTHETIC_PROCESS	20		Rejected!	
GOBP_POSITIVE_REGULATION_OF_AMYLOID_PRECURSOR_PROTEIN_BIOSYNTHETIC_PROCESS	5		Rejected!	
GOBP_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS	68	48		
GOBP_SEQUESTERING_OF_ACTIN_MONOMERS	10		Rejected!	
GOBP_CYTOPLASMIC_SEQUESTERING_OF_TRANSCRIPTION_FACTOR	15		Rejected!	
GOBP_REGULATION_OF_GOLGI_TO_PLASMA_MEMBRANE_PROTEIN_TRANSPORT	10		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_GOLGI_TO_PLASMA_MEMBRANE_PROTEIN_TRANSPORT	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_GOLGI_TO_PLASMA_MEMBRANE_PROTEIN_TRANSPORT	5		Rejected!	
GOBP_GOLGI_TO_PLASMA_MEMBRANE_PROTEIN_TRANSPORT	42	40		
GOBP_CAMERA_TYPE_EYE_DEVELOPMENT	329	213		
GOBP_MYELOID_DENDRITIC_CELL_DIFFERENTIATION	20	16		
GOBP_T_CELL_HOMEOSTASIS	39	34		
GOBP_REGULATION_OF_MACROPHAGE_ACTIVATION	62	48		
GOBP_NEGATIVE_REGULATION_OF_MACROPHAGE_ACTIVATION	19	15		
GOBP_POSITIVE_REGULATION_OF_MACROPHAGE_ACTIVATION	30	21		
GOBP_AMINO_ACID_ACTIVATION	45	45		
GOBP_PEPTIDE_BIOSYNTHETIC_PROCESS	740		Rejected!	
GOBP_DNA_METHYLATION_INVOLVED_IN_GAMETE_GENERATION	20		Rejected!	
GOBP_PENILE_ERECTION	11		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CATALYTIC_ACTIVITY	1139		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CATALYTIC_ACTIVITY	785		Rejected!	
GOBP_REGULATION_OF_GTPASE_ACTIVITY	363	294		
GOBP_AMINO_ACID_IMPORT	54	37		
GOBP_CELLULAR_METABOLIC_COMPOUND_SALVAGE	29	26		
GOBP_PURINE_CONTAINING_COMPOUND_SALVAGE	13		Rejected!	
GOBP_AMINO_ACID_SALVAGE	7		Rejected!	
GOBP_RECEPTOR_METABOLIC_PROCESS	167	133		
GOBP_RECEPTOR_CLUSTERING	56	45		
GOBP_REGULATION_OF_VASCULAR_PERMEABILITY	48	36		
GOBP_NEGATIVE_REGULATION_OF_VASCULAR_PERMEABILITY	18		Rejected!	
GOBP_POSITIVE_REGULATION_OF_VASCULAR_PERMEABILITY	17		Rejected!	
GOBP_POSITIVE_REGULATION_OF_I_KAPPAB_KINASE_NF_KAPPAB_SIGNALING	188	165		
GOBP_NEGATIVE_REGULATION_OF_I_KAPPAB_KINASE_NF_KAPPAB_SIGNALING	51	41		
GOBP_SNO_S_RNA_PROCESSING	14		Rejected!	
GOBP_STRESS_FIBER_ASSEMBLY	109	98		
GOBP_INDUCTION_OF_BACTERIAL_AGGLUTINATION	7		Rejected!	
GOBP_PROTEASOME_MEDIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	413	385		
GOBP_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS_VIA_THE_MULTIVESICULAR_BODY_SORTING_PATHWAY	34	30		
GOBP_PEPTIDE_CATABOLIC_PROCESS	31	19		
GOBP_NUCLEOTIDE_SALVAGE	18	18		
GOBP_NUCLEOSIDE_SALVAGE	8		Rejected!	
GOBP_RESPONSE_TO_LEUCINE	14		Rejected!	
GOBP_MYELIN_MAINTENANCE	18	16		
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY	82	68		
GOBP_POSITIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY	35	30		
GOBP_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY	125	106		
GOBP_TELOMERE_MAINTENANCE_IN_RESPONSE_TO_DNA_DAMAGE	13		Rejected!	
GOBP_PROTEASOME_ASSEMBLY	12		Rejected!	
GOBP_ERYTHROCYTE_MATURATION	16		Rejected!	
GOBP_SODIUM_INDEPENDENT_ORGANIC_ANION_TRANSPORT	15		Rejected!	
GOBP_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY	401	341		
GOBP_REGULATION_OF_CARBOHYDRATE_BIOSYNTHETIC_PROCESS	102	75		
GOBP_REGULATION_OF_POTASSIUM_ION_TRANSPORT	110	54		
GOBP_NEGATIVE_REGULATION_OF_POTASSIUM_ION_TRANSPORT	39	15		
GOBP_POSITIVE_REGULATION_OF_POTASSIUM_ION_TRANSPORT	51	23		
GOBP_REGULATION_OF_ION_TRANSPORT	687	409		
GOBP_POSITIVE_REGULATION_OF_ION_TRANSPORT	273	167		
GOBP_NEGATIVE_REGULATION_OF_ION_TRANSPORT	156	81		
GOBP_ANOIKIS	34	30		
GOBP_APOPTOTIC_CELL_CLEARANCE	52	42		
GOBP_RESPONSE_TO_ALKALOID	97	63		
GOBP_APICAL_JUNCTION_ASSEMBLY	77	55		
GOBP_LEUKOCYTE_DEGRANULATION	78	65		
GOBP_REGULATION_OF_LEUKOCYTE_DEGRANULATION	49	42		
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_DEGRANULATION	14		Rejected!	
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_DEGRANULATION	25	20		
GOBP_NEGATIVE_REGULATION_OF_MAST_CELL_DEGRANULATION	7		Rejected!	
GOBP_EOSINOPHIL_ACTIVATION	8		Rejected!	
GOBP_NEUTROPHIL_DEGRANULATION	14		Rejected!	
GOBP_REGULATION_OF_NEUTROPHIL_DEGRANULATION	8		Rejected!	
GOBP_NATURAL_KILLER_CELL_DEGRANULATION	11		Rejected!	
GOBP_PROTEIN_TRANSPORT_TO_VACUOLE_INVOLVED_IN_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS_VIA_THE_MULTIVESICULAR_BODY_SORTING_PATHWAY	6		Rejected!	
GOBP_RESPONSE_TO_DSRNA	56	40		
GOBP_ENUCLEATE_ERYTHROCYTE_DIFFERENTIATION	9		Rejected!	
GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION	82	72		
GOBP_POSITIVE_T_CELL_SELECTION	36	26		
GOBP_CD4_POSITIVE_OR_CD8_POSITIVE_ALPHA_BETA_T_CELL_LINEAGE_COMMITMENT	22	17		
GOBP_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION	50	45		
GOBP_NEGATIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION	21	20		
GOBP_POSITIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION	32	27		
GOBP_CD8_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION	14		Rejected!	
GOBP_REGULATION_OF_CD8_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CD8_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_MEMORY_T_CELL_DIFFERENTIATION	9		Rejected!	
GOBP_NEGATIVE_T_CELL_SELECTION	12		Rejected!	
GOBP_MYCOTOXIN_METABOLIC_PROCESS	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_DNA_BINDING	57	44		
GOBP_NEGATIVE_REGULATION_OF_DNA_BINDING	52	39		
GOBP_REGULATION_OF_PROTEIN_BINDING	197	166		
GOBP_CORTISOL_SECRETION	5		Rejected!	
GOBP_STEROID_HORMONE_MEDIATED_SIGNALING_PATHWAY	135	106		
GOBP_SKELETAL_MUSCLE_TISSUE_REGENERATION	38	28		
GOBP_REGULATION_OF_MAP_KINASE_ACTIVITY	187	153		
GOBP_POSITIVE_REGULATION_OF_MAP_KINASE_ACTIVITY	118	97		
GOBP_NEGATIVE_REGULATION_OF_MAP_KINASE_ACTIVITY	60	48		
GOBP_NEGATIVE_REGULATION_OF_MAPK_CASCADE	179	135		
GOBP_POSITIVE_REGULATION_OF_MAPK_CASCADE	492	347		
GOBP_POSITIVE_REGULATION_OF_SKELETAL_MUSCLE_TISSUE_REGENERATION	6		Rejected!	
GOBP_REGULATION_OF_SKELETAL_MUSCLE_TISSUE_REGENERATION	9		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY	190	134		
GOBP_RESPONSE_TO_PEPTIDE_HORMONE	404	297		
GOBP_RESPONSE_TO_CORTICOTROPIN_RELEASING_HORMONE	5		Rejected!	
GOBP_REGULATION_OF_SECONDARY_METABOLIC_PROCESS	14		Rejected!	
GOBP_REGULATION_OF_CELLULAR_RESPIRATION	50	42		
GOBP_REGULATION_OF_ATP_DEPENDENT_ACTIVITY	74	63		
GOBP_REGULATION_OF_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY	134	110		
GOBP_REGULATION_OF_CARBOHYDRATE_CATABOLIC_PROCESS	55	45		
