NAME	TITLE	SCORE	
ITK	IL2 inducible T cell kinase [Source:HGNC Symbol;Acc:HGNC:6171]	0.0	
CSRP3	cysteine and glycine rich protein 3 [Source:HGNC Symbol;Acc:HGNC:2472]	0.0	
TRIM6	tripartite motif containing 6 [Source:HGNC Symbol;Acc:HGNC:16277]	0.0	
FCRL5	Fc receptor like 5 [Source:HGNC Symbol;Acc:HGNC:18508]	0.0	
SERPINB7	serpin family B member 7 [Source:HGNC Symbol;Acc:HGNC:13902]	0.0	
BACE2	beta-secretase 2 [Source:HGNC Symbol;Acc:HGNC:934]	0.0	
ITPKA	inositol-trisphosphate 3-kinase A [Source:HGNC Symbol;Acc:HGNC:6178]	0.0	
TTC41P	"tetratricopeptide repeat domain 41, pseudogene [Source:HGNC Symbol;Acc:HGNC:49210]"	0.0	
CHRNE	cholinergic receptor nicotinic epsilon subunit [Source:HGNC Symbol;Acc:HGNC:1966]	0.0	
SERPIND1	serpin family D member 1 [Source:HGNC Symbol;Acc:HGNC:4838]	0.0	
CHRM3	cholinergic receptor muscarinic 3 [Source:HGNC Symbol;Acc:HGNC:1952]	0.0	
SEMA6C	semaphorin 6C [Source:HGNC Symbol;Acc:HGNC:10740]	0.0	
SEMA6A	semaphorin 6A [Source:HGNC Symbol;Acc:HGNC:10738]	0.0	
IGFBP5	insulin like growth factor binding protein 5 [Source:HGNC Symbol;Acc:HGNC:5474]	0.0	
IGFBP3	insulin like growth factor binding protein 3 [Source:HGNC Symbol;Acc:HGNC:5472]	0.0	
IGFBP2	insulin like growth factor binding protein 2 [Source:HGNC Symbol;Acc:HGNC:5471]	0.0	
RHOBTB3	Rho related BTB domain containing 3 [Source:HGNC Symbol;Acc:HGNC:18757]	0.0	
GADL1	glutamate decarboxylase like 1 [Source:HGNC Symbol;Acc:HGNC:27949]	0.0	
DNALI1	dynein axonemal light intermediate chain 1 [Source:HGNC Symbol;Acc:HGNC:14353]	0.0	
SLC24A3	solute carrier family 24 member 3 [Source:HGNC Symbol;Acc:HGNC:10977]	0.0	
SEMA3G	semaphorin 3G [Source:HGNC Symbol;Acc:HGNC:30400]	0.0	
SEMA3F	semaphorin 3F [Source:HGNC Symbol;Acc:HGNC:10728]	0.0	
JAKMIP1	janus kinase and microtubule interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:26460]	0.0	
CMA1	chymase 1 [Source:HGNC Symbol;Acc:HGNC:2097]	0.0	
LMAN1L	"lectin, mannose binding 1 like [Source:HGNC Symbol;Acc:HGNC:6632]"	0.0	
PTGES	prostaglandin E synthase [Source:HGNC Symbol;Acc:HGNC:9599]	0.0	
PTGFR	prostaglandin F receptor [Source:HGNC Symbol;Acc:HGNC:9600]	0.0	
DPH1	diphthamide biosynthesis 1 [Source:HGNC Symbol;Acc:HGNC:3003]	0.0	
NME5	NME/NM23 family member 5 [Source:HGNC Symbol;Acc:HGNC:7853]	0.0	
ADRB3	adrenoceptor beta 3 [Source:HGNC Symbol;Acc:HGNC:288]	0.0	
CEACAM4	CEA cell adhesion molecule 4 [Source:HGNC Symbol;Acc:HGNC:1816]	0.0	
FIBIN	fin bud initiation factor homolog [Source:HGNC Symbol;Acc:HGNC:33747]	0.0	
RAD54B	RAD54 homolog B [Source:HGNC Symbol;Acc:HGNC:17228]	0.0	
RAD54L	RAD54 like [Source:HGNC Symbol;Acc:HGNC:9826]	0.0	
JHY	junctional cadherin complex regulator [Source:HGNC Symbol;Acc:HGNC:26288]	0.0	
LY6G6E	lymphocyte antigen 6 family member G6E [Source:HGNC Symbol;Acc:HGNC:13934]	0.0	
ANKMY1	ankyrin repeat and MYND domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20987]	0.0	
SYDE1	synapse defective Rho GTPase homolog 1 [Source:HGNC Symbol;Acc:HGNC:25824]	0.0	
C14orf132	chromosome 14 open reading frame 132 [Source:HGNC Symbol;Acc:HGNC:20346]	0.0	
MYH15	myosin heavy chain 15 [Source:HGNC Symbol;Acc:HGNC:31073]	0.0	
KCTD4	potassium channel tetramerization domain containing 4 [Source:HGNC Symbol;Acc:HGNC:23227]	0.0	
TEDC1	tubulin epsilon and delta complex 1 [Source:HGNC Symbol;Acc:HGNC:20127]	0.0	
PALM2AKAP2	PALM2 and AKAP2 fusion [Source:HGNC Symbol;Acc:HGNC:33529]	0.0	
MYH14	myosin heavy chain 14 [Source:HGNC Symbol;Acc:HGNC:23212]	0.0	
PDZD9	PDZ domain containing 9 [Source:HGNC Symbol;Acc:HGNC:28740]	0.0	
RADIL	Rap associating with DIL domain [Source:HGNC Symbol;Acc:HGNC:22226]	0.0	
BDKRB1	bradykinin receptor B1 [Source:HGNC Symbol;Acc:HGNC:1029]	0.0	
PTGIS	prostaglandin I2 synthase [Source:HGNC Symbol;Acc:HGNC:9603]	0.0	
NCAM1	neural cell adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:7656]	0.0	
S1PR3	sphingosine-1-phosphate receptor 3 [Source:HGNC Symbol;Acc:HGNC:3167]	0.0	
LGI3	leucine rich repeat LGI family member 3 [Source:HGNC Symbol;Acc:HGNC:18711]	0.0	
KDF1	keratinocyte differentiation factor 1 [Source:HGNC Symbol;Acc:HGNC:26624]	0.0	
NAP1L3	nucleosome assembly protein 1 like 3 [Source:HGNC Symbol;Acc:HGNC:7639]	0.0	
XPNPEP2	X-prolyl aminopeptidase 2 [Source:HGNC Symbol;Acc:HGNC:12823]	0.0	
FAM110D	family with sequence similarity 110 member D [Source:HGNC Symbol;Acc:HGNC:25860]	0.0	
CXADR	CXADR Ig-like cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:2559]	0.0	
TFCP2L1	transcription factor CP2 like 1 [Source:HGNC Symbol;Acc:HGNC:17925]	0.0	
MAMDC4	MAM domain containing 4 [Source:HGNC Symbol;Acc:HGNC:24083]	0.0	
JAM2	junctional adhesion molecule 2 [Source:HGNC Symbol;Acc:HGNC:14686]	0.0	
JAM3	junctional adhesion molecule 3 [Source:HGNC Symbol;Acc:HGNC:15532]	0.0	
EFEMP1	EGF containing fibulin extracellular matrix protein 1 [Source:HGNC Symbol;Acc:HGNC:3218]	0.0	
E2F7	E2F transcription factor 7 [Source:HGNC Symbol;Acc:HGNC:23820]	0.0	
OCIAD2	OCIA domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28685]	0.0	
ODAD3	outer dynein arm docking complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:28303]	0.0	
ODAD4	outer dynein arm docking complex subunit 4 [Source:HGNC Symbol;Acc:HGNC:25280]	0.0	
IKZF3	IKAROS family zinc finger 3 [Source:HGNC Symbol;Acc:HGNC:13178]	0.0	
A3GALT2	"alpha 1,3-galactosyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:30005]"	0.0	
PTK7	protein tyrosine kinase 7 (inactive) [Source:HGNC Symbol;Acc:HGNC:9618]	0.0	
MTRNR2L7	MT-RNR2 like 7 [Source:HGNC Symbol;Acc:HGNC:37164]	0.0	
ARHGEF9	Cdc42 guanine nucleotide exchange factor 9 [Source:HGNC Symbol;Acc:HGNC:14561]	0.0	
C6orf141	chromosome 6 open reading frame 141 [Source:HGNC Symbol;Acc:HGNC:21351]	0.0	
SGSM1	small G protein signaling modulator 1 [Source:HGNC Symbol;Acc:HGNC:29410]	0.0	
NEK10	NIMA related kinase 10 [Source:HGNC Symbol;Acc:HGNC:18592]	0.0	
C6orf132	chromosome 6 open reading frame 132 [Source:HGNC Symbol;Acc:HGNC:21288]	0.0	
PRDM8	PR/SET domain 8 [Source:HGNC Symbol;Acc:HGNC:13993]	0.0	
PRDM6	PR/SET domain 6 [Source:HGNC Symbol;Acc:HGNC:9350]	0.0	
CELSR1	cadherin EGF LAG seven-pass G-type receptor 1 [Source:HGNC Symbol;Acc:HGNC:1850]	0.0	
CELSR2	cadherin EGF LAG seven-pass G-type receptor 2 [Source:HGNC Symbol;Acc:HGNC:3231]	0.0	
CELSR3	cadherin EGF LAG seven-pass G-type receptor 3 [Source:HGNC Symbol;Acc:HGNC:3230]	0.0	
FAM3B	FAM3 metabolism regulating signaling molecule B [Source:HGNC Symbol;Acc:HGNC:1253]	0.0	
CCNB1IP1	cyclin B1 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:19437]	0.0	
NNMT	nicotinamide N-methyltransferase [Source:HGNC Symbol;Acc:HGNC:7861]	0.0	
CNN1	calponin 1 [Source:HGNC Symbol;Acc:HGNC:2155]	0.0	
ACOXL	acyl-CoA oxidase like [Source:HGNC Symbol;Acc:HGNC:25621]	0.0	
SIGLECL1	SIGLEC family like 1 [Source:HGNC Symbol;Acc:HGNC:26856]	0.0	
WDR86	WD repeat domain 86 [Source:HGNC Symbol;Acc:HGNC:28020]	0.0	
XKR5	XK related 5 [Source:HGNC Symbol;Acc:HGNC:20782]	0.0	
WDR49	WD repeat domain 49 [Source:HGNC Symbol;Acc:HGNC:26587]	0.0	
WDR38	WD repeat domain 38 [Source:HGNC Symbol;Acc:HGNC:23745]	0.0	
WDR31	WD repeat domain 31 [Source:HGNC Symbol;Acc:HGNC:21421]	0.0	
SLC26A10	solute carrier family 26 member 10 [Source:HGNC Symbol;Acc:HGNC:14470]	0.0	
TTLL13P	"tubulin tyrosine ligase like 13, pseudogene [Source:HGNC Symbol;Acc:HGNC:32484]"	0.0	
FANCI	FA complementation group I [Source:HGNC Symbol;Acc:HGNC:25568]	0.0	
LHX2	LIM homeobox 2 [Source:HGNC Symbol;Acc:HGNC:6594]	0.0	
LHX1	LIM homeobox 1 [Source:HGNC Symbol;Acc:HGNC:6593]	0.0	
LAT	linker for activation of T cells [Source:HGNC Symbol;Acc:HGNC:18874]	0.0	
DRC3	dynein regulatory complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:25384]	0.0	
LBP	lipopolysaccharide binding protein [Source:HGNC Symbol;Acc:HGNC:6517]	0.0	
SMC1B	structural maintenance of chromosomes 1B [Source:HGNC Symbol;Acc:HGNC:11112]	0.0	
DNAJB3	DnaJ heat shock protein family (Hsp40) member B3 [Source:HGNC Symbol;Acc:HGNC:32397]	0.0	
MACC1	MET transcriptional regulator MACC1 [Source:HGNC Symbol;Acc:HGNC:30215]	0.0	
HMCN2	hemicentin 2 [Source:HGNC Symbol;Acc:HGNC:21293]	0.0	
NEIL3	nei like DNA glycosylase 3 [Source:HGNC Symbol;Acc:HGNC:24573]	0.0	
APCDD1	APC down-regulated 1 [Source:HGNC Symbol;Acc:HGNC:15718]	0.0	
MEOX1	mesenchyme homeobox 1 [Source:HGNC Symbol;Acc:HGNC:7013]	0.0	
AMIGO2	adhesion molecule with Ig like domain 2 [Source:HGNC Symbol;Acc:HGNC:24073]	0.0	
NOL3	nucleolar protein 3 [Source:HGNC Symbol;Acc:HGNC:7869]	0.0	
EGFLAM	"EGF like, fibronectin type III and laminin G domains [Source:HGNC Symbol;Acc:HGNC:26810]"	0.0	
ZDHHC19	zinc finger DHHC-type palmitoyltransferase 19 [Source:HGNC Symbol;Acc:HGNC:20713]	0.0	
KISS1R	KISS1 receptor [Source:HGNC Symbol;Acc:HGNC:4510]	0.0	
RPRML	reprimo like [Source:HGNC Symbol;Acc:HGNC:32422]	0.0	
COMP	cartilage oligomeric matrix protein [Source:HGNC Symbol;Acc:HGNC:2227]	0.0	
ATP1B4	ATPase Na+/K+ transporting family member beta 4 [Source:HGNC Symbol;Acc:HGNC:808]	0.0	
ATP1B1	ATPase Na+/K+ transporting subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:804]	0.0	
LOX	lysyl oxidase [Source:HGNC Symbol;Acc:HGNC:6664]	0.0	
CDH24	cadherin 24 [Source:HGNC Symbol;Acc:HGNC:14265]	0.0	
DDAH1	dimethylarginine dimethylaminohydrolase 1 [Source:HGNC Symbol;Acc:HGNC:2715]	0.0	
COL6A1	collagen type VI alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2211]	0.0	
ZPBP2	zona pellucida binding protein 2 [Source:HGNC Symbol;Acc:HGNC:20678]	0.0	
COL6A3	collagen type VI alpha 3 chain [Source:HGNC Symbol;Acc:HGNC:2213]	0.0	
FAM120C	family with sequence similarity 120C [Source:HGNC Symbol;Acc:HGNC:16949]	0.0	
NOS2	nitric oxide synthase 2 [Source:HGNC Symbol;Acc:HGNC:7873]	0.0	
LUM	lumican [Source:HGNC Symbol;Acc:HGNC:6724]	0.0	
MLPH	melanophilin [Source:HGNC Symbol;Acc:HGNC:29643]	0.0	
SAMD12	sterile alpha motif domain containing 12 [Source:HGNC Symbol;Acc:HGNC:31750]	0.0	
CFAP99	cilia and flagella associated protein 99 [Source:HGNC Symbol;Acc:HGNC:51180]	0.0	
GPIHBP1	glycosylphosphatidylinositol anchored high density lipoprotein binding protein 1 [Source:HGNC Symbol;Acc:HGNC:24945]	0.0	
INCA1	"inhibitor of CDK, cyclin A1 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:32224]"	0.0	
PCDHGA10	"protocadherin gamma subfamily A, 10 [Source:HGNC Symbol;Acc:HGNC:8697]"	0.0	
NOX4	NADPH oxidase 4 [Source:HGNC Symbol;Acc:HGNC:7891]	0.0	
EFCC1	EF-hand and coiled-coil domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25692]	0.0	
NOX1	NADPH oxidase 1 [Source:HGNC Symbol;Acc:HGNC:7889]	0.0	
FLVCR2	FLVCR heme transporter 2 [Source:HGNC Symbol;Acc:HGNC:20105]	0.0	
C7orf31	chromosome 7 open reading frame 31 [Source:HGNC Symbol;Acc:HGNC:21722]	0.0	
UCP1	uncoupling protein 1 [Source:HGNC Symbol;Acc:HGNC:12517]	0.0	
STYXL2	serine/threonine/tyrosine interacting like 2 [Source:HGNC Symbol;Acc:HGNC:25034]	0.0	
UCP3	uncoupling protein 3 [Source:HGNC Symbol;Acc:HGNC:12519]	0.0	
FAM228A	family with sequence similarity 228 member A [Source:HGNC Symbol;Acc:HGNC:34418]	0.0	
FOXQ1	forkhead box Q1 [Source:HGNC Symbol;Acc:HGNC:20951]	0.0	
SLC25A47	solute carrier family 25 member 47 [Source:HGNC Symbol;Acc:HGNC:20115]	0.0	
CPA3	carboxypeptidase A3 [Source:HGNC Symbol;Acc:HGNC:2298]	0.0	
FAM227A	family with sequence similarity 227 member A [Source:HGNC Symbol;Acc:HGNC:44197]	0.0	
TROAP	trophinin associated protein [Source:HGNC Symbol;Acc:HGNC:12327]	0.0	
FAM229A	family with sequence similarity 229 member A [Source:HGNC Symbol;Acc:HGNC:44652]	0.0	
DEFA3	defensin alpha 3 [Source:HGNC Symbol;Acc:HGNC:2762]	0.0	
CELF5	CUGBP Elav-like family member 5 [Source:HGNC Symbol;Acc:HGNC:14058]	0.0	
CELF6	CUGBP Elav-like family member 6 [Source:HGNC Symbol;Acc:HGNC:14059]	0.0	
ME1	malic enzyme 1 [Source:HGNC Symbol;Acc:HGNC:6983]	0.0	
MET	"MET proto-oncogene, receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:7029]"	0.0	
CTHRC1	collagen triple helix repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:18831]	0.0	
SLC25A31	solute carrier family 25 member 31 [Source:HGNC Symbol;Acc:HGNC:25319]	0.0	
SPON2	spondin 2 [Source:HGNC Symbol;Acc:HGNC:11253]	0.0	
SPON1	spondin 1 [Source:HGNC Symbol;Acc:HGNC:11252]	0.0	
HASPIN	histone H3 associated protein kinase [Source:HGNC Symbol;Acc:HGNC:19682]	0.0	
EVPL	envoplakin [Source:HGNC Symbol;Acc:HGNC:3503]	0.0	
DSN1	DSN1 component of MIS12 kinetochore complex [Source:HGNC Symbol;Acc:HGNC:16165]	0.0	
FOXF2	forkhead box F2 [Source:HGNC Symbol;Acc:HGNC:3810]	0.0	
FOXF1	forkhead box F1 [Source:HGNC Symbol;Acc:HGNC:3809]	0.0	
COL9A3	collagen type IX alpha 3 chain [Source:HGNC Symbol;Acc:HGNC:2219]	0.0	
MKX	mohawk homeobox [Source:HGNC Symbol;Acc:HGNC:23729]	0.0	
DOC2A	double C2 domain alpha [Source:HGNC Symbol;Acc:HGNC:2985]	0.0	
MOGAT1	monoacylglycerol O-acyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:18210]	0.0	
ANKDD1A	ankyrin repeat and death domain containing 1A [Source:HGNC Symbol;Acc:HGNC:28002]	0.0	
MME	membrane metalloendopeptidase [Source:HGNC Symbol;Acc:HGNC:7154]	0.0	
OSMR	oncostatin M receptor [Source:HGNC Symbol;Acc:HGNC:8507]	0.0	
CPN1	carboxypeptidase N subunit 1 [Source:HGNC Symbol;Acc:HGNC:2312]	0.0	
NPM2	nucleophosmin/nucleoplasmin 2 [Source:HGNC Symbol;Acc:HGNC:7930]	0.0	
CAVIN2	caveolae associated protein 2 [Source:HGNC Symbol;Acc:HGNC:10690]	0.0	
IFI44L	interferon induced protein 44 like [Source:HGNC Symbol;Acc:HGNC:17817]	0.0	
NPPB	natriuretic peptide B [Source:HGNC Symbol;Acc:HGNC:7940]	0.0	
OSR1	odd-skipped related transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:8111]	0.0	
NPR3	natriuretic peptide receptor 3 [Source:HGNC Symbol;Acc:HGNC:7945]	0.0	
MT3	metallothionein 3 [Source:HGNC Symbol;Acc:HGNC:7408]	0.0	
BMP5	bone morphogenetic protein 5 [Source:HGNC Symbol;Acc:HGNC:1072]	0.0	
BMP4	bone morphogenetic protein 4 [Source:HGNC Symbol;Acc:HGNC:1071]	0.0	
BMP3	bone morphogenetic protein 3 [Source:HGNC Symbol;Acc:HGNC:1070]	0.0	
SULT4A1	sulfotransferase family 4A member 1 [Source:HGNC Symbol;Acc:HGNC:14903]	0.0	
MMP7	matrix metallopeptidase 7 [Source:HGNC Symbol;Acc:HGNC:7174]	0.0	
MMP2	matrix metallopeptidase 2 [Source:HGNC Symbol;Acc:HGNC:7166]	0.0	
CFAP54	cilia and flagella associated protein 54 [Source:HGNC Symbol;Acc:HGNC:26456]	0.0	
LAMA4	laminin subunit alpha 4 [Source:HGNC Symbol;Acc:HGNC:6484]	0.0	
TAF9	TATA-box binding protein associated factor 9 [Source:HGNC Symbol;Acc:HGNC:11542]	0.0	
EPS8L2	EPS8 like 2 [Source:HGNC Symbol;Acc:HGNC:21296]	0.0	
LAMB1	laminin subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:6486]	0.0	
BCL6B	BCL6B transcription repressor [Source:HGNC Symbol;Acc:HGNC:1002]	0.0	
THRSP	thyroid hormone responsive [Source:HGNC Symbol;Acc:HGNC:11800]	0.0	
MYB	"MYB proto-oncogene, transcription factor [Source:HGNC Symbol;Acc:HGNC:7545]"	0.0	
DNAH12	dynein axonemal heavy chain 12 [Source:HGNC Symbol;Acc:HGNC:2943]	0.0	
WNT10B	Wnt family member 10B [Source:HGNC Symbol;Acc:HGNC:12775]	0.0	
FZD3	frizzled class receptor 3 [Source:HGNC Symbol;Acc:HGNC:4041]	0.0	
FHDC1	FH2 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29363]	0.0	
CDK15	cyclin dependent kinase 15 [Source:HGNC Symbol;Acc:HGNC:14434]	0.0	
DISP2	dispatched RND transporter family member 2 [Source:HGNC Symbol;Acc:HGNC:19712]	0.0	
NDN	"necdin, MAGE family member [Source:HGNC Symbol;Acc:HGNC:7675]"	0.0	
NGB	neuroglobin [Source:HGNC Symbol;Acc:HGNC:14077]	0.0	
COL8A1	collagen type VIII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2215]	0.0	
MTARC1	mitochondrial amidoxime reducing component 1 [Source:HGNC Symbol;Acc:HGNC:26189]	0.0	
DTNA	dystrobrevin alpha [Source:HGNC Symbol;Acc:HGNC:3057]	0.0	
RAB39B	"RAB39B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:16499]"	0.0	
AMPD1	adenosine monophosphate deaminase 1 [Source:HGNC Symbol;Acc:HGNC:468]	0.0	
KREMEN2	kringle containing transmembrane protein 2 [Source:HGNC Symbol;Acc:HGNC:18797]	0.0	
OTOS	otospiralin [Source:HGNC Symbol;Acc:HGNC:22644]	0.0	
NPW	neuropeptide W [Source:HGNC Symbol;Acc:HGNC:30509]	0.0	
NRK	Nik related kinase [Source:HGNC Symbol;Acc:HGNC:25391]	0.0	
DTX1	deltex E3 ubiquitin ligase 1 [Source:HGNC Symbol;Acc:HGNC:3060]	0.0	
CPLX2	complexin 2 [Source:HGNC Symbol;Acc:HGNC:2310]	0.0	
LTBP1	latent transforming growth factor beta binding protein 1 [Source:HGNC Symbol;Acc:HGNC:6714]	0.0	
KLRC2	killer cell lectin like receptor C2 [Source:HGNC Symbol;Acc:HGNC:6375]	0.0	
DOCK9	dedicator of cytokinesis 9 [Source:HGNC Symbol;Acc:HGNC:14132]	0.0	
EGFL6	EGF like domain multiple 6 [Source:HGNC Symbol;Acc:HGNC:3235]	0.0	
KLRG1	killer cell lectin like receptor G1 [Source:HGNC Symbol;Acc:HGNC:6380]	0.0	
NYX	nyctalopin [Source:HGNC Symbol;Acc:HGNC:8082]	0.0	
PKNOX2	PBX/knotted 1 homeobox 2 [Source:HGNC Symbol;Acc:HGNC:16714]	0.0	
SCGB1C2	secretoglobin family 1C member 2 [Source:HGNC Symbol;Acc:HGNC:51242]	0.0	
SKAP1	src kinase associated phosphoprotein 1 [Source:HGNC Symbol;Acc:HGNC:15605]	0.0	
IL31RA	interleukin 31 receptor A [Source:HGNC Symbol;Acc:HGNC:18969]	0.0	
NR2F2	nuclear receptor subfamily 2 group F member 2 [Source:HGNC Symbol;Acc:HGNC:7976]	0.0	
SFTA2	surfactant associated 2 [Source:HGNC Symbol;Acc:HGNC:18386]	0.0	
ARHGAP8	Rho GTPase activating protein 8 [Source:HGNC Symbol;Acc:HGNC:677]	0.0	
PEAR1	platelet endothelial aggregation receptor 1 [Source:HGNC Symbol;Acc:HGNC:33631]	0.0	
DLGAP3	DLG associated protein 3 [Source:HGNC Symbol;Acc:HGNC:30368]	0.0	
PXDN	peroxidasin [Source:HGNC Symbol;Acc:HGNC:14966]	0.0	
IL12RB1	interleukin 12 receptor subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:5971]	0.0	
DAB2IP	DAB2 interacting protein [Source:HGNC Symbol;Acc:HGNC:17294]	0.0	
ETNK2	ethanolamine kinase 2 [Source:HGNC Symbol;Acc:HGNC:25575]	0.0	
ADGRL1	adhesion G protein-coupled receptor L1 [Source:HGNC Symbol;Acc:HGNC:20973]	0.0	
ADGRL4	adhesion G protein-coupled receptor L4 [Source:HGNC Symbol;Acc:HGNC:20822]	0.0	
EXOC3L2	exocyst complex component 3 like 2 [Source:HGNC Symbol;Acc:HGNC:30162]	0.0	
TXNDC2	thioredoxin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:16470]	0.0	
TMPRSS13	transmembrane serine protease 13 [Source:HGNC Symbol;Acc:HGNC:29808]	0.0	
NRG4	neuregulin 4 [Source:HGNC Symbol;Acc:HGNC:29862]	0.0	
SMIM22	small integral membrane protein 22 [Source:HGNC Symbol;Acc:HGNC:48329]	0.0	
TBX5	T-box transcription factor 5 [Source:HGNC Symbol;Acc:HGNC:11604]	0.0	
TBX4	T-box transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:11603]	0.0	
CCDC89	coiled-coil domain containing 89 [Source:HGNC Symbol;Acc:HGNC:26762]	0.0	
CPNE4	copine 4 [Source:HGNC Symbol;Acc:HGNC:2317]	0.0	
KCNK10	potassium two pore domain channel subfamily K member 10 [Source:HGNC Symbol;Acc:HGNC:6273]	0.0	
CCDC78	coiled-coil domain containing 78 [Source:HGNC Symbol;Acc:HGNC:14153]	0.0	
OMG	oligodendrocyte myelin glycoprotein [Source:HGNC Symbol;Acc:HGNC:8135]	0.0	
CCDC83	coiled-coil domain containing 83 [Source:HGNC Symbol;Acc:HGNC:28535]	0.0	
CCDC9B	coiled-coil domain containing 9B [Source:HGNC Symbol;Acc:HGNC:33488]	0.0	
MYO5B	myosin VB [Source:HGNC Symbol;Acc:HGNC:7603]	0.0	
ECHDC2	enoyl-CoA hydratase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:23408]	0.0	
GNRH1	gonadotropin releasing hormone 1 [Source:HGNC Symbol;Acc:HGNC:4419]	0.0	
ECHDC3	enoyl-CoA hydratase domain containing 3 [Source:HGNC Symbol;Acc:HGNC:23489]	0.0	
SFTPD	surfactant protein D [Source:HGNC Symbol;Acc:HGNC:10803]	0.0	
KIF7	kinesin family member 7 [Source:HGNC Symbol;Acc:HGNC:30497]	0.0	
DEPDC1	DEP domain containing 1 [Source:HGNC Symbol;Acc:HGNC:22949]	0.0	
HSD17B2	hydroxysteroid 17-beta dehydrogenase 2 [Source:HGNC Symbol;Acc:HGNC:5211]	0.0	
TCAP	titin-cap [Source:HGNC Symbol;Acc:HGNC:11610]	0.0	
LOXL2	lysyl oxidase like 2 [Source:HGNC Symbol;Acc:HGNC:6666]	0.0	
NRTN	neurturin [Source:HGNC Symbol;Acc:HGNC:8007]	0.0	
GPRIN3	GPRIN family member 3 [Source:HGNC Symbol;Acc:HGNC:27733]	0.0	
TCF7	transcription factor 7 [Source:HGNC Symbol;Acc:HGNC:11639]	0.0	
DEGS2	"delta 4-desaturase, sphingolipid 2 [Source:HGNC Symbol;Acc:HGNC:20113]"	0.0	
GDAP1L1	ganglioside induced differentiation associated protein 1 like 1 [Source:HGNC Symbol;Acc:HGNC:4213]	0.0	
TENT5B	terminal nucleotidyltransferase 5B [Source:HGNC Symbol;Acc:HGNC:28273]	0.0	
ADGRF5	adhesion G protein-coupled receptor F5 [Source:HGNC Symbol;Acc:HGNC:19030]	0.0	
DNAH3	dynein axonemal heavy chain 3 [Source:HGNC Symbol;Acc:HGNC:2949]	0.0	
DNAH1	dynein axonemal heavy chain 1 [Source:HGNC Symbol;Acc:HGNC:2940]	0.0	
EYA2	EYA transcriptional coactivator and phosphatase 2 [Source:HGNC Symbol;Acc:HGNC:3520]	0.0	
ACTC1	actin alpha cardiac muscle 1 [Source:HGNC Symbol;Acc:HGNC:143]	0.0	
NCKAP5	NCK associated protein 5 [Source:HGNC Symbol;Acc:HGNC:29847]	0.0	
COL23A1	collagen type XXIII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:22990]	0.0	
FAM169B	family with sequence similarity 169 member B [Source:HGNC Symbol;Acc:HGNC:26835]	0.0	
AFAP1L2	actin filament associated protein 1 like 2 [Source:HGNC Symbol;Acc:HGNC:25901]	0.0	
NFATC4	nuclear factor of activated T cells 4 [Source:HGNC Symbol;Acc:HGNC:7778]	0.0	
PBK	PDZ binding kinase [Source:HGNC Symbol;Acc:HGNC:18282]	0.0	
ASCL3	achaete-scute family bHLH transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:740]	0.0	
GABRA2	gamma-aminobutyric acid type A receptor subunit alpha2 [Source:HGNC Symbol;Acc:HGNC:4076]	0.0	
FARP1	"FERM, ARH/RhoGEF and pleckstrin domain protein 1 [Source:HGNC Symbol;Acc:HGNC:3591]"	0.0	
CYSLTR2	cysteinyl leukotriene receptor 2 [Source:HGNC Symbol;Acc:HGNC:18274]	0.0	
LAMP3	lysosomal associated membrane protein 3 [Source:HGNC Symbol;Acc:HGNC:14582]	0.0	
TSSK4	testis specific serine kinase 4 [Source:HGNC Symbol;Acc:HGNC:19825]	0.0	
MPDZ	multiple PDZ domain crumbs cell polarity complex component [Source:HGNC Symbol;Acc:HGNC:7208]	0.0	
NSG1	neuronal vesicle trafficking associated 1 [Source:HGNC Symbol;Acc:HGNC:18790]	0.0	
CNIH2	cornichon family AMPA receptor auxiliary protein 2 [Source:HGNC Symbol;Acc:HGNC:28744]	0.0	
