NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
GOMF_ANION_SODIUM_SYMPORTER_ACTIVITY	13		Rejected!	
GOMF_CATION_CHLORIDE_SYMPORTER_ACTIVITY	16		Rejected!	
GOMF_SODIUM_CHLORIDE_SYMPORTER_ACTIVITY	10		Rejected!	
GOMF_POTASSIUM_CHLORIDE_SYMPORTER_ACTIVITY	9		Rejected!	
GOMF_POTASSIUM_PROTON_ANTIPORTER_ACTIVITY	11		Rejected!	
GOMF_PRIMARY_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	179	141		
GOMF_ABC_TYPE_GLUTATHIONE_S_CONJUGATE_TRANSPORTER_ACTIVITY	8		Rejected!	
GOMF_OXIDOREDUCTION_DRIVEN_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	72	68		
GOMF_POTASSIUM_CHANNEL_REGULATOR_ACTIVITY	54	31		
GOMF_ACETYLCHOLINE_RECEPTOR_ACTIVITY	22		Rejected!	
GOMF_CHOLESTEROL_BINDING	50	41		
GOMF_CATION_CATION_ANTIPORTER_ACTIVITY	27	20		
GOMF_GLUTAMATE_SODIUM_SYMPORTER_ACTIVITY	5		Rejected!	
GOMF_C4_DICARBOXYLATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	16		Rejected!	
GOMF_EFFLUX_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	14		Rejected!	
GOMF_ORGANOPHOSPHATE_ESTER_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	33	28		
GOMF_DNA_TRANSLOCASE_ACTIVITY	5		Rejected!	
GOMF_TUBULIN_BINDING	374	316		
GOMF_TOXIC_SUBSTANCE_BINDING	10		Rejected!	
GOMF_FATTY_ACID_LIGASE_ACTIVITY	22		Rejected!	
GOMF_QUATERNARY_AMMONIUM_GROUP_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	13		Rejected!	
GOMF_BRANCHED_CHAIN_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	7		Rejected!	
GOMF_MANNOSIDASE_ACTIVITY	15	15		
GOMF_MANNOSYL_OLIGOSACCHARIDE_MANNOSIDASE_ACTIVITY	9		Rejected!	
GOMF_GALACTOSIDASE_ACTIVITY	7		Rejected!	
GOMF_GLUCOSIDASE_ACTIVITY	12		Rejected!	
GOMF_HEXOSAMINIDASE_ACTIVITY	15		Rejected!	
GOMF_NUCLEOBASE_CONTAINING_COMPOUND_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	50	39		
GOMF_MORPHOGEN_ACTIVITY	8		Rejected!	
GOMF_CYCLOSPORIN_A_BINDING	24	17		
GOMF_PEPTIDOGLYCAN_IMMUNE_RECEPTOR_ACTIVITY	5		Rejected!	
GOMF_AMYLASE_ACTIVITY	5		Rejected!	
GOMF_GLIAL_CELL_DERIVED_NEUROTROPHIC_FACTOR_RECEPTOR_ACTIVITY	5		Rejected!	
GOMF_NAD_P_H_OXIDASE_H2O2_FORMING_ACTIVITY	8		Rejected!	
GOMF_SUPEROXIDE_GENERATING_NAD_P_H_OXIDASE_ACTIVITY	10		Rejected!	
GOMF_SUPEROXIDE_GENERATING_NADPH_OXIDASE_ACTIVATOR_ACTIVITY	10		Rejected!	
GOMF_AMP_BINDING	15		Rejected!	
GOMF_ANTIOXIDANT_ACTIVITY	86	64		
GOMF_STEROID_DEHYDROGENASE_ACTIVITY	36	20		
GOMF_CHANNEL_REGULATOR_ACTIVITY	144	92		
GOMF_CHANNEL_INHIBITOR_ACTIVITY	34	24		
GOMF_RNA_POLYMERASE_II_GENERAL_TRANSCRIPTION_INITIATION_FACTOR_ACTIVITY	38	35		
GOMF_PROTEIN_ARGININE_N_METHYLTRANSFERASE_ACTIVITY	11		Rejected!	
GOMF_LYSINE_N_METHYLTRANSFERASE_ACTIVITY	61	56		
GOMF_COA_HYDROLASE_ACTIVITY	25	17		
GOMF_PALMITOYL_COA_HYDROLASE_ACTIVITY	17		Rejected!	
GOMF_LIPASE_ACTIVITY	135	86		
GOMF_KINASE_ACTIVITY	745		Rejected!	
GOMF_1_PHOSPHATIDYLINOSITOL_3_KINASE_ACTIVITY	10		Rejected!	
GOMF_PHOSPHATIDYLINOSITOL_PHOSPHATE_KINASE_ACTIVITY	16		Rejected!	
GOMF_1_PHOSPHATIDYLINOSITOL_4_PHOSPHATE_5_KINASE_ACTIVITY	9		Rejected!	
GOMF_INOSITOL_BISPHOSPHATE_PHOSPHATASE_ACTIVITY	5		Rejected!	
GOMF_PHOSPHATIDYLINOSITOL_3_4_5_TRISPHOSPHATE_3_PHOSPHATASE_ACTIVITY	5		Rejected!	
GOMF_ACTIVIN_RECEPTOR_ACTIVITY_TYPE_I	5		Rejected!	
GOMF_CARNITINE_O_ACYLTRANSFERASE_ACTIVITY	6		Rejected!	
GOMF_ACETYLTRANSFERASE_ACTIVITY	90	76		
GOMF_C_ACYLTRANSFERASE_ACTIVITY	20		Rejected!	
GOMF_PALMITOYLTRANSFERASE_ACTIVITY	37	31		
GOMF_N_ACYLTRANSFERASE_ACTIVITY	93	68		
GOMF_ACYLGLYCEROL_O_ACYLTRANSFERASE_ACTIVITY	30	26		
GOMF_O_ACETYLTRANSFERASE_ACTIVITY	8		Rejected!	
GOMF_O_PALMITOYLTRANSFERASE_ACTIVITY	5		Rejected!	
GOMF_S_ACYLTRANSFERASE_ACTIVITY	30	26		
GOMF_TRNA_GUANINE_METHYLTRANSFERASE_ACTIVITY	13		Rejected!	
GOMF_TRNA_CYTOSINE_METHYLTRANSFERASE_ACTIVITY	9		Rejected!	
GOMF_RRNA_ADENINE_METHYLTRANSFERASE_ACTIVITY	8		Rejected!	
GOMF_RRNA_CYTOSINE_METHYLTRANSFERASE_ACTIVITY	5		Rejected!	
GOMF_C_ACETYLTRANSFERASE_ACTIVITY	6		Rejected!	
GOMF_C_PALMITOYLTRANSFERASE_ACTIVITY	5		Rejected!	
GOMF_OXIDOREDUCTASE_ACTIVITY	743		Rejected!	
GOMF_C_X_C_CHEMOKINE_RECEPTOR_ACTIVITY	8		Rejected!	
GOMF_PROTEIN_HORMONE_RECEPTOR_ACTIVITY	20		Rejected!	
GOMF_NUCLEOTIDE_RECEPTOR_ACTIVITY	21	15		
GOMF_PHEROMONE_RECEPTOR_ACTIVITY	6		Rejected!	
GOMF_PEPTIDASE_ACTIVATOR_ACTIVITY	43	38		
GOMF_PEPTIDASE_ACTIVATOR_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS	20	16		
GOMF_METALLOCHAPERONE_ACTIVITY	9		Rejected!	
GOMF_COPPER_CHAPERONE_ACTIVITY	6		Rejected!	
GOMF_CYCLIN_DEPENDENT_PROTEIN_SERINE_THREONINE_KINASE_REGULATOR_ACTIVITY	50	42		
GOMF_GLYCINE_BINDING	12		Rejected!	
GOMF_GLUTAMATE_BINDING	10		Rejected!	
GOMF_AMINO_ACID_BINDING	57	37		
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_CH_OH_GROUP_OF_DONORS	142	101		
GOMF_MALATE_DEHYDROGENASE_ACTIVITY	8		Rejected!	
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_ALDEHYDE_OR_OXO_GROUP_OF_DONORS_NAD_OR_NADP_AS_ACCEPTOR	38	29		
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_ALDEHYDE_OR_OXO_GROUP_OF_DONORS_DISULFIDE_AS_ACCEPTOR	8		Rejected!	
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_CH_GROUP_OF_DONORS	59	52		
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_CH_GROUP_OF_DONORS_NAD_OR_NADP_AS_ACCEPTOR	29	24		
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_CH_GROUP_OF_DONORS_OXYGEN_AS_ACCEPTOR	10		Rejected!	
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_NH2_GROUP_OF_DONORS	20		Rejected!	
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_NH2_GROUP_OF_DONORS_OXYGEN_AS_ACCEPTOR	16		Rejected!	
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_NH_GROUP_OF_DONORS	29	23		
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_NH_GROUP_OF_DONORS_NAD_OR_NADP_AS_ACCEPTOR	19	16		
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_NAD_P_H	88	71		
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_NAD_P_H_HEME_PROTEIN_AS_ACCEPTOR	10		Rejected!	
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_NAD_P_H_QUINONE_OR_SIMILAR_COMPOUND_AS_ACCEPTOR	57	50		
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_OTHER_NITROGENOUS_COMPOUNDS_AS_DONORS	9		Rejected!	
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_OTHER_NITROGENOUS_COMPOUNDS_AS_DONORS_CYTOCHROME_AS_ACCEPTOR	5		Rejected!	
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_A_SULFUR_GROUP_OF_DONORS	58	53		
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_A_SULFUR_GROUP_OF_DONORS_NAD_P_AS_ACCEPTOR	13		Rejected!	
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_A_SULFUR_GROUP_OF_DONORS_OXYGEN_AS_ACCEPTOR	11		Rejected!	
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_A_SULFUR_GROUP_OF_DONORS_DISULFIDE_AS_ACCEPTOR	8		Rejected!	
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_A_HEME_GROUP_OF_DONORS	20	18		
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_DIPHENOLS_AND_RELATED_SUBSTANCES_AS_DONORS	10		Rejected!	
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PEROXIDE_AS_ACCEPTOR	56	37		
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_SINGLE_DONORS_WITH_INCORPORATION_OF_MOLECULAR_OXYGEN	25		Rejected!	
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN	179	116		
GOMF_2_OXOGLUTARATE_DEPENDENT_DIOXYGENASE_ACTIVITY	60	56		
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN_NAD_P_H_AS_ONE_DONOR_AND_INCORPORATION_OF_ONE_ATOM_OF_OXYGEN	43	21		
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN_REDUCED_FLAVIN_OR_FLAVOPROTEIN_AS_ONE_DONOR_AND_INCORPORATION_OF_ONE_ATOM_OF_OXYGEN	40	16		
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN_REDUCED_IRON_SULFUR_PROTEIN_AS_ONE_DONOR_AND_INCORPORATION_OF_ONE_ATOM_OF_OXYGEN	9		Rejected!	
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN_REDUCED_PTERIDINE_AS_ONE_DONOR_AND_INCORPORATION_OF_ONE_ATOM_OF_OXYGEN	7		Rejected!	
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN_REDUCED_ASCORBATE_AS_ONE_DONOR_AND_INCORPORATION_OF_ONE_ATOM_OF_OXYGEN	5		Rejected!	
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_OXIDATION_OF_A_PAIR_OF_DONORS_RESULTING_IN_THE_REDUCTION_OF_MOLECULAR_OXYGEN_TO_TWO_MOLECULES_OF_WATER	10		Rejected!	
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_METAL_IONS	16		Rejected!	
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_METAL_IONS_NAD_OR_NADP_AS_ACCEPTOR	5		Rejected!	
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_METAL_IONS_OXYGEN_AS_ACCEPTOR	6		Rejected!	
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_CH_OR_CH2_GROUPS	9		Rejected!	
GOMF_TRANSFERASE_ACTIVITY_TRANSFERRING_ONE_CARBON_GROUPS	227	192		
GOMF_HYDROXYMETHYL_FORMYL_AND_RELATED_TRANSFERASE_ACTIVITY	8		Rejected!	
GOMF_TRANSKETOLASE_OR_TRANSALDOLASE_ACTIVITY	5		Rejected!	
GOMF_ACYLTRANSFERASE_ACTIVITY	246	186		
GOMF_AMINOACYLTRANSFERASE_ACTIVITY	17		Rejected!	
GOMF_GLYCOSYLTRANSFERASE_ACTIVITY	280	208		
GOMF_HEXOSYLTRANSFERASE_ACTIVITY	202	143		
GOMF_PENTOSYLTRANSFERASE_ACTIVITY	54	47		
GOMF_TRANSFERASE_ACTIVITY_TRANSFERRING_ALKYL_OR_ARYL_OTHER_THAN_METHYL_GROUPS	61	51		
GOMF_TRANSFERASE_ACTIVITY_TRANSFERRING_NITROGENOUS_GROUPS	24	15		
GOMF_TRANSFERASE_ACTIVITY_TRANSFERRING_PHOSPHORUS_CONTAINING_GROUPS	895		Rejected!	
GOMF_PHOSPHOTRANSFERASE_ACTIVITY_NITROGENOUS_GROUP_AS_ACCEPTOR	7		Rejected!	
GOMF_PHOSPHOTRANSFERASE_ACTIVITY_PHOSPHATE_GROUP_AS_ACCEPTOR	39	34		
GOMF_DIPHOSPHOTRANSFERASE_ACTIVITY	6		Rejected!	
GOMF_NUCLEOTIDYLTRANSFERASE_ACTIVITY	128	118		
GOMF_PHOSPHOTRANSFERASE_ACTIVITY_FOR_OTHER_SUBSTITUTED_PHOSPHATE_GROUPS	22	22		
GOMF_TRANSFERASE_ACTIVITY_TRANSFERRING_SULPHUR_CONTAINING_GROUPS	69	44		
GOMF_SULFURTRANSFERASE_ACTIVITY	10		Rejected!	
GOMF_HYDROLASE_ACTIVITY_ACTING_ON_ESTER_BONDS	765		Rejected!	
GOMF_THIOLESTER_HYDROLASE_ACTIVITY	45	34		
GOMF_PHOSPHATASE_ACTIVITY	281	230		
GOMF_EXONUCLEASE_ACTIVITY_ACTIVE_WITH_EITHER_RIBO_OR_DEOXYRIBONUCLEIC_ACIDS_AND_PRODUCING_5_PHOSPHOMONOESTERS	59	57		
GOMF_HYDROLASE_ACTIVITY_ACTING_ON_GLYCOSYL_BONDS	147	111		
GOMF_HYDROLASE_ACTIVITY_HYDROLYZING_N_GLYCOSYL_COMPOUNDS	51	46		
GOMF_HYDROLASE_ACTIVITY_ACTING_ON_ETHER_BONDS	12		Rejected!	
GOMF_ETHER_HYDROLASE_ACTIVITY	9		Rejected!	
GOMF_DIPEPTIDASE_ACTIVITY	15		Rejected!	
GOMF_HYDROLASE_ACTIVITY_ACTING_ON_CARBON_NITROGEN_BUT_NOT_PEPTIDE_BONDS	134	104		
GOMF_HYDROLASE_ACTIVITY_ACTING_ON_CARBON_NITROGEN_BUT_NOT_PEPTIDE_BONDS_IN_LINEAR_AMIDES	72	60		
GOMF_HYDROLASE_ACTIVITY_ACTING_ON_CARBON_NITROGEN_BUT_NOT_PEPTIDE_BONDS_IN_CYCLIC_AMIDES	15		Rejected!	
GOMF_HYDROLASE_ACTIVITY_ACTING_ON_CARBON_NITROGEN_BUT_NOT_PEPTIDE_BONDS_IN_LINEAR_AMIDINES	10		Rejected!	
GOMF_HYDROLASE_ACTIVITY_ACTING_ON_CARBON_NITROGEN_BUT_NOT_PEPTIDE_BONDS_IN_CYCLIC_AMIDINES	36	24		
GOMF_HYDROLASE_ACTIVITY_ACTING_ON_ACID_ANHYDRIDES	729		Rejected!	
GOMF_LYASE_ACTIVITY	199	156		
GOMF_CARBON_CARBON_LYASE_ACTIVITY	52	40		
GOMF_CARBOXY_LYASE_ACTIVITY	34	26		
GOMF_ALDEHYDE_LYASE_ACTIVITY	9		Rejected!	
GOMF_OXO_ACID_LYASE_ACTIVITY	7		Rejected!	
GOMF_CARBON_OXYGEN_LYASE_ACTIVITY	80	66		
GOMF_HYDRO_LYASE_ACTIVITY	64	51		
GOMF_CARBON_NITROGEN_LYASE_ACTIVITY	13		Rejected!	
GOMF_AMMONIA_LYASE_ACTIVITY	5		Rejected!	
GOMF_AMIDINE_LYASE_ACTIVITY	7		Rejected!	
GOMF_CARBON_SULFUR_LYASE_ACTIVITY	16		Rejected!	
GOMF_PHOSPHORUS_OXYGEN_LYASE_ACTIVITY	23	15		
GOMF_ISOMERASE_ACTIVITY	165	141		
GOMF_RACEMASE_AND_EPIMERASE_ACTIVITY	18	17		
GOMF_RACEMASE_AND_EPIMERASE_ACTIVITY_ACTING_ON_CARBOHYDRATES_AND_DERIVATIVES	11		Rejected!	
GOMF_CIS_TRANS_ISOMERASE_ACTIVITY	46	37		
GOMF_INTRAMOLECULAR_OXIDOREDUCTASE_ACTIVITY	53	45		
GOMF_INTRAMOLECULAR_OXIDOREDUCTASE_ACTIVITY_INTERCONVERTING_ALDOSES_AND_KETOSES	8		Rejected!	
GOMF_INTRAMOLECULAR_OXIDOREDUCTASE_ACTIVITY_TRANSPOSING_C_C_BONDS	15		Rejected!	
GOMF_INTRAMOLECULAR_TRANSFERASE_ACTIVITY	28	26		
GOMF_INTRAMOLECULAR_TRANSFERASE_ACTIVITY_PHOSPHOTRANSFERASES	11		Rejected!	
GOMF_LIGASE_ACTIVITY	168	143		
GOMF_LIGASE_ACTIVITY_FORMING_CARBON_OXYGEN_BONDS	41	41		
GOMF_LIGASE_ACTIVITY_FORMING_CARBON_SULFUR_BONDS	41	28		
GOMF_ACID_THIOL_LIGASE_ACTIVITY	31	18		
GOMF_LIGASE_ACTIVITY_FORMING_CARBON_NITROGEN_BONDS	50	41		
GOMF_ACID_AMINO_ACID_LIGASE_ACTIVITY	23	19		
GOMF_CARBON_NITROGEN_LIGASE_ACTIVITY_WITH_GLUTAMINE_AS_AMIDO_N_DONOR	10		Rejected!	
GOMF_LIGASE_ACTIVITY_FORMING_CARBON_CARBON_BONDS	7		Rejected!	
GOMF_LIGASE_ACTIVITY_FORMING_PHOSPHORIC_ESTER_BONDS	5		Rejected!	
GOMF_ATP_HYDROLYSIS_ACTIVITY	330	277		
GOMF_ENDODEOXYRIBONUCLEASE_ACTIVITY_PRODUCING_5_PHOSPHOMONOESTERS	15		Rejected!	
GOMF_ENDODEOXYRIBONUCLEASE_ACTIVITY_PRODUCING_3_PHOSPHOMONOESTERS	9		Rejected!	
GOMF_ENDORIBONUCLEASE_ACTIVITY_PRODUCING_5_PHOSPHOMONOESTERS	31	28		
GOMF_ENDORIBONUCLEASE_ACTIVITY_PRODUCING_3_PHOSPHOMONOESTERS	7		Rejected!	
GOMF_ENDONUCLEASE_ACTIVITY_ACTIVE_WITH_EITHER_RIBO_OR_DEOXYRIBONUCLEIC_ACIDS_AND_PRODUCING_5_PHOSPHOMONOESTERS	41	36		
GOMF_ENDONUCLEASE_ACTIVITY_ACTIVE_WITH_EITHER_RIBO_OR_DEOXYRIBONUCLEIC_ACIDS_AND_PRODUCING_3_PHOSPHOMONOESTERS	16		Rejected!	
GOMF_EXORIBONUCLEASE_ACTIVITY_PRODUCING_5_PHOSPHOMONOESTERS	38	38		
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_ALDEHYDE_OR_OXO_GROUP_OF_DONORS	46	34		
GOMF_G_PROTEIN_COUPLED_ACETYLCHOLINE_RECEPTOR_ACTIVITY	7		Rejected!	
GOMF_GABA_RECEPTOR_ACTIVITY	22		Rejected!	
GOMF_RETINAL_BINDING	19		Rejected!	
GOMF_NUCLEAR_RECEPTOR_BINDING	139	122		
GOMF_SUMO_SPECIFIC_PROTEASE_ACTIVITY	9		Rejected!	
GOMF_GALACTOSIDE_BINDING	8		Rejected!	
GOMF_THIOL_OXIDASE_ACTIVITY	6		Rejected!	
GOMF_ACTIVIN_ACTIVATED_RECEPTOR_ACTIVITY	10		Rejected!	
GOMF_MAP_KINASE_TYROSINE_SERINE_THREONINE_PHOSPHATASE_ACTIVITY	13		Rejected!	
GOMF_MYOSIN_BINDING	72	58		
GOMF_TBP_CLASS_PROTEIN_BINDING	25	24		
GOMF_N_ACYLSPHINGOSINE_AMIDOHYDROLASE_ACTIVITY	7		Rejected!	
GOMF_PEPTIDE_HORMONE_BINDING	52	23		
GOMF_STRUCTURAL_CONSTITUENT_OF_NUCLEAR_PORE	28	22		
GOMF_SNRNA_BINDING	54	44		
GOMF_U6_SNRNA_BINDING	16		Rejected!	
GOMF_SYNTAXIN_1_BINDING	20		Rejected!	
GOMF_OXIDATIVE_PHOSPHORYLATION_UNCOUPLER_ACTIVITY	5		Rejected!	
GOMF_SODIUM_CHANNEL_REGULATOR_ACTIVITY	40	28		
GOMF_CHLORIDE_CHANNEL_REGULATOR_ACTIVITY	17		Rejected!	
GOMF_4_GALACTOSYL_N_ACETYLGLUCOSAMINIDE_3_ALPHA_L_FUCOSYLTRANSFERASE_ACTIVITY	6		Rejected!	
GOMF_NUCLEOSIDE_DIPHOSPHATASE_ACTIVITY	15		Rejected!	
GOMF_SINGLE_STRANDED_DNA_HELICASE_ACTIVITY	23	23		
GOMF_SH3_DOMAIN_BINDING	125	106		
GOMF_PHOSPHOLIPID_SCRAMBLASE_ACTIVITY	14		Rejected!	
GOMF_TRIGLYCERIDE_BINDING	5		Rejected!	
GOMF_FIBROBLAST_GROWTH_FACTOR_BINDING	23	19		
GOMF_WNT_PROTEIN_BINDING	30	17		
GOMF_DEAD_H_BOX_RNA_HELICASE_BINDING	8		Rejected!	
GOMF_SEMAPHORIN_RECEPTOR_ACTIVITY	12		Rejected!	
GOMF_ARYL_HYDROCARBON_RECEPTOR_BINDING	9		Rejected!	
GOMF_VINCULIN_BINDING	12		Rejected!	
GOMF_CDP_ALCOHOL_PHOSPHATIDYLTRANSFERASE_ACTIVITY	8		Rejected!	
GOMF_SERINE_HYDROLASE_ACTIVITY	198	114		
GOMF_PHOSPHATIDYLINOSITOL_N_ACETYLGLUCOSAMINYLTRANSFERASE_ACTIVITY	5		Rejected!	
GOMF_HISTONE_LYSINE_N_METHYLTRANSFERASE_ACTIVITY	44	43		
GOMF_ALCOHOL_DEHYDROGENASE_NAD_P_PLUS_ACTIVITY	10		Rejected!	
GOMF_ALKANE_1_MONOOXYGENASE_ACTIVITY	5		Rejected!	
GOMF_3_HYDROXYACYL_COA_DEHYDRATASE_ACTIVITY	5		Rejected!	
GOMF_GUANYL_NUCLEOTIDE_BINDING	402	328		
GOMF_GDP_BINDING	73	59		
GOMF_PYRIMIDINE_NUCLEOTIDE_BINDING	6		Rejected!	
GOMF_DNA_N_GLYCOSYLASE_ACTIVITY	14		Rejected!	
GOMF_MYRISTOYLTRANSFERASE_ACTIVITY	11		Rejected!	
GOMF_DEOXYNUCLEOSIDE_KINASE_ACTIVITY	5		Rejected!	
GOMF_TRANSMEMBRANE_RECEPTOR_PROTEIN_PHOSPHATASE_ACTIVITY	17		Rejected!	
GOMF_TRANSMEMBRANE_RECEPTOR_PROTEIN_KINASE_ACTIVITY	83	55		
GOMF_CARBOHYDRATE_KINASE_ACTIVITY	21	20		
GOMF_CARBOHYDRATE_PHOSPHATASE_ACTIVITY	10		Rejected!	
GOMF_NUCLEOBASE_CONTAINING_COMPOUND_KINASE_ACTIVITY	42	37		
GOMF_NUCLEOSIDE_KINASE_ACTIVITY	9		Rejected!	
GOMF_KINASE_REGULATOR_ACTIVITY	235	207		
GOMF_PHOSPHATASE_REGULATOR_ACTIVITY	111	87		
GOMF_KINASE_ACTIVATOR_ACTIVITY	110	93		
GOMF_KINASE_INHIBITOR_ACTIVITY	74	71		
GOMF_PHOSPHATASE_ACTIVATOR_ACTIVITY	23	21		
GOMF_PHOSPHATASE_INHIBITOR_ACTIVITY	49	31		
GOMF_DEACETYLASE_ACTIVITY	38	36		
GOMF_INTERMEDIATE_FILAMENT_BINDING	13		Rejected!	
GOMF_CENTROMERIC_DNA_BINDING	6		Rejected!	
GOMF_CYCLOHYDROLASE_ACTIVITY	5		Rejected!	
GOMF_DEAMINASE_ACTIVITY	33	22		
GOMF_OXALATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	10		Rejected!	
GOMF_TOXIN_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	9		Rejected!	
GOMF_IMMUNOGLOBULIN_RECEPTOR_ACTIVITY	7		Rejected!	
GOMF_UBIQUITIN_LIKE_PROTEIN_SPECIFIC_PROTEASE_ACTIVITY	135	102		
GOMF_NEDD8_SPECIFIC_PROTEASE_ACTIVITY	6		Rejected!	
GOMF_UBIQUITIN_LIKE_PROTEIN_TRANSFERASE_ACTIVITY	456	369		
GOMF_NEDD8_TRANSFERASE_ACTIVITY	6		Rejected!	
GOMF_SUMO_TRANSFERASE_ACTIVITY	23	19		
GOMF_PROCOLLAGEN_PROLINE_DIOXYGENASE_ACTIVITY	8		Rejected!	
GOMF_OXYGEN_BINDING	39	16		
GOMF_OXYGEN_SENSOR_ACTIVITY	5		Rejected!	
GOMF_ASPARTIC_TYPE_ENDOPEPTIDASE_INHIBITOR_ACTIVITY	7		Rejected!	
GOMF_ATPASE_COUPLED_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	45	31		
GOMF_PHOSPHOLIPASE_A2_INHIBITOR_ACTIVITY	6		Rejected!	
GOMF_GROWTH_FACTOR_BINDING	140	110		
GOMF_ISOPRENOID_BINDING	45	16		
GOMF_RETINOL_BINDING	16		Rejected!	
GOMF_VITAMIN_BINDING	149	98		
GOMF_RRNA_BINDING	66	62		
GOMF_CALCIUM_CHANNEL_INHIBITOR_ACTIVITY	12		Rejected!	
GOMF_IGE_BINDING	5		Rejected!	
GOMF_IGG_BINDING	11		Rejected!	
GOMF_IMMUNOGLOBULIN_BINDING	24	15		
GOMF_CHLORIDE_CHANNEL_INHIBITOR_ACTIVITY	10		Rejected!	
GOMF_POTASSIUM_CHANNEL_INHIBITOR_ACTIVITY	9		Rejected!	
GOMF_SODIUM_CHANNEL_INHIBITOR_ACTIVITY	8		Rejected!	
GOMF_PROTEIN_PHOSPHATASE_REGULATOR_ACTIVITY	93	70		
GOMF_KINESIN_BINDING	42	34		
GOMF_KINASE_BINDING	754		Rejected!	
GOMF_PHOSPHATASE_BINDING	193	168		
GOMF_PROTEIN_PHOSPHATASE_BINDING	148	128		
GOMF_PROTEIN_DOMAIN_SPECIFIC_BINDING	687		Rejected!	
GOMF_SYNTAXIN_BINDING	71	50		
GOMF_STRUCTURAL_CONSTITUENT_OF_MYELIN_SHEATH	9		Rejected!	
GOMF_CYTOKINE_BINDING	142	112		
GOMF_CHEMOKINE_BINDING	33	29		
GOMF_C_C_CHEMOKINE_BINDING	24	21		
GOMF_C_X_C_CHEMOKINE_BINDING	5		Rejected!	
GOMF_C_X3_C_CHEMOKINE_BINDING	5		Rejected!	
